Minutes5DK,Minutes5UTC,CO2Emission,PriceArea
2019-12-16T07:55:00,2019-12-16T06:55:00+00:00,143,DK1
2019-12-16T08:00:00,2019-12-16T07:00:00+00:00,152,DK1
2019-12-16T08:05:00,2019-12-16T07:05:00+00:00,146,DK1
2019-12-16T08:10:00,2019-12-16T07:10:00+00:00,131,DK1
2019-12-16T08:15:00,2019-12-16T07:15:00+00:00,139,DK1
2019-12-16T08:20:00,2019-12-16T07:20:00+00:00,136,DK1
2019-12-16T08:25:00,2019-12-16T07:25:00+00:00,135,DK1
2019-12-16T08:30:00,2019-12-16T07:30:00+00:00,134,DK1
2019-12-16T08:35:00,2019-12-16T07:35:00+00:00,136,DK1
2019-12-16T08:40:00,2019-12-16T07:40:00+00:00,136,DK1
2019-12-16T08:45:00,2019-12-16T07:45:00+00:00,134,DK1
2019-12-16T08:50:00,2019-12-16T07:50:00+00:00,133,DK1
2019-12-16T08:55:00,2019-12-16T07:55:00+00:00,132,DK1
2019-12-16T09:00:00,2019-12-16T08:00:00+00:00,134,DK1
2019-12-16T09:05:00,2019-12-16T08:05:00+00:00,132,DK1
2019-12-16T09:10:00,2019-12-16T08:10:00+00:00,132,DK1
2019-12-16T09:15:00,2019-12-16T08:15:00+00:00,132,DK1
2019-12-16T09:20:00,2019-12-16T08:20:00+00:00,131,DK1
2019-12-16T09:25:00,2019-12-16T08:25:00+00:00,130,DK1
2019-12-16T09:30:00,2019-12-16T08:30:00+00:00,130,DK1
2019-12-16T09:35:00,2019-12-16T08:35:00+00:00,129,DK1
2019-12-16T09:40:00,2019-12-16T08:40:00+00:00,129,DK1
2019-12-16T09:45:00,2019-12-16T08:45:00+00:00,129,DK1
2019-12-16T09:50:00,2019-12-16T08:50:00+00:00,128,DK1
2019-12-16T09:55:00,2019-12-16T08:55:00+00:00,128,DK1
2019-12-16T10:00:00,2019-12-16T09:00:00+00:00,119,DK1
2019-12-16T10:05:00,2019-12-16T09:05:00+00:00,123,DK1
2019-12-16T10:10:00,2019-12-16T09:10:00+00:00,124,DK1
2019-12-16T10:15:00,2019-12-16T09:15:00+00:00,124,DK1
2019-12-16T10:20:00,2019-12-16T09:20:00+00:00,123,DK1
2019-12-16T10:25:00,2019-12-16T09:25:00+00:00,120,DK1
2019-12-16T10:30:00,2019-12-16T09:30:00+00:00,122,DK1
2019-12-16T10:35:00,2019-12-16T09:35:00+00:00,122,DK1
2019-12-16T10:40:00,2019-12-16T09:40:00+00:00,121,DK1
2019-12-16T10:45:00,2019-12-16T09:45:00+00:00,121,DK1
2019-12-16T10:50:00,2019-12-16T09:50:00+00:00,121,DK1
2019-12-16T10:55:00,2019-12-16T09:55:00+00:00,123,DK1
2019-12-16T11:00:00,2019-12-16T10:00:00+00:00,124,DK1
2019-12-16T11:05:00,2019-12-16T10:05:00+00:00,122,DK1
2019-12-16T11:10:00,2019-12-16T10:10:00+00:00,122,DK1
2019-12-16T11:15:00,2019-12-16T10:15:00+00:00,124,DK1
2019-12-16T11:20:00,2019-12-16T10:20:00+00:00,124,DK1
2019-12-16T11:25:00,2019-12-16T10:25:00+00:00,124,DK1
2019-12-16T11:30:00,2019-12-16T10:30:00+00:00,123,DK1
2019-12-16T11:35:00,2019-12-16T10:35:00+00:00,124,DK1
2019-12-16T11:40:00,2019-12-16T10:40:00+00:00,126,DK1
2019-12-16T11:45:00,2019-12-16T10:45:00+00:00,128,DK1
2019-12-16T11:50:00,2019-12-16T10:50:00+00:00,130,DK1
2019-12-16T11:55:00,2019-12-16T10:55:00+00:00,124,DK1
2019-12-16T12:00:00,2019-12-16T11:00:00+00:00,119,DK1
2019-12-16T12:05:00,2019-12-16T11:05:00+00:00,122,DK1
2019-12-16T12:10:00,2019-12-16T11:10:00+00:00,119,DK1
2019-12-16T12:15:00,2019-12-16T11:15:00+00:00,118,DK1
2019-12-16T12:20:00,2019-12-16T11:20:00+00:00,120,DK1
2019-12-16T12:25:00,2019-12-16T11:25:00+00:00,120,DK1
2019-12-16T12:30:00,2019-12-16T11:30:00+00:00,121,DK1
2019-12-16T12:35:00,2019-12-16T11:35:00+00:00,121,DK1
2019-12-16T12:40:00,2019-12-16T11:40:00+00:00,121,DK1
2019-12-16T12:45:00,2019-12-16T11:45:00+00:00,120,DK1
2019-12-16T12:50:00,2019-12-16T11:50:00+00:00,120,DK1
2019-12-16T12:55:00,2019-12-16T11:55:00+00:00,123,DK1
2019-12-16T13:00:00,2019-12-16T12:00:00+00:00,123,DK1
2019-12-16T13:05:00,2019-12-16T12:05:00+00:00,123,DK1
2019-12-16T13:10:00,2019-12-16T12:10:00+00:00,123,DK1
2019-12-16T13:15:00,2019-12-16T12:15:00+00:00,123,DK1
2019-12-16T13:20:00,2019-12-16T12:20:00+00:00,121,DK1
2019-12-16T13:25:00,2019-12-16T12:25:00+00:00,121,DK1
2019-12-16T13:30:00,2019-12-16T12:30:00+00:00,121,DK1
2019-12-16T13:35:00,2019-12-16T12:35:00+00:00,122,DK1
2019-12-16T13:40:00,2019-12-16T12:40:00+00:00,122,DK1
2019-12-16T13:45:00,2019-12-16T12:45:00+00:00,122,DK1
2019-12-16T13:50:00,2019-12-16T12:50:00+00:00,122,DK1
2019-12-16T13:55:00,2019-12-16T12:55:00+00:00,122,DK1
2019-12-16T14:00:00,2019-12-16T13:00:00+00:00,122,DK1
2019-12-16T14:05:00,2019-12-16T13:05:00+00:00,122,DK1
2019-12-16T14:10:00,2019-12-16T13:10:00+00:00,123,DK1
2019-12-16T14:15:00,2019-12-16T13:15:00+00:00,124,DK1
2019-12-16T14:20:00,2019-12-16T13:20:00+00:00,122,DK1
2019-12-16T14:25:00,2019-12-16T13:25:00+00:00,124,DK1
2019-12-16T14:30:00,2019-12-16T13:30:00+00:00,126,DK1
2019-12-16T14:35:00,2019-12-16T13:35:00+00:00,127,DK1
2019-12-16T14:40:00,2019-12-16T13:40:00+00:00,128,DK1
2019-12-16T14:45:00,2019-12-16T13:45:00+00:00,130,DK1
2019-12-16T14:50:00,2019-12-16T13:50:00+00:00,128,DK1
2019-12-16T14:55:00,2019-12-16T13:55:00+00:00,133,DK1
2019-12-16T15:00:00,2019-12-16T14:00:00+00:00,135,DK1
2019-12-16T15:05:00,2019-12-16T14:05:00+00:00,143,DK1
2019-12-16T15:10:00,2019-12-16T14:10:00+00:00,143,DK1
2019-12-16T15:15:00,2019-12-16T14:15:00+00:00,145,DK1
2019-12-16T15:20:00,2019-12-16T14:20:00+00:00,146,DK1
2019-12-16T15:25:00,2019-12-16T14:25:00+00:00,145,DK1
2019-12-16T15:30:00,2019-12-16T14:30:00+00:00,145,DK1
2019-12-16T15:35:00,2019-12-16T14:35:00+00:00,146,DK1
2019-12-16T15:40:00,2019-12-16T14:40:00+00:00,148,DK1
2019-12-16T15:45:00,2019-12-16T14:45:00+00:00,147,DK1
2019-12-16T15:50:00,2019-12-16T14:50:00+00:00,149,DK1
2019-12-16T15:55:00,2019-12-16T14:55:00+00:00,144,DK1
2019-12-16T16:00:00,2019-12-16T15:00:00+00:00,141,DK1
2019-12-16T16:05:00,2019-12-16T15:05:00+00:00,143,DK1
2019-12-16T16:10:00,2019-12-16T15:10:00+00:00,145,DK1
2019-12-16T16:15:00,2019-12-16T15:15:00+00:00,146,DK1
2019-12-16T16:20:00,2019-12-16T15:20:00+00:00,145,DK1
2019-12-16T16:25:00,2019-12-16T15:25:00+00:00,148,DK1
2019-12-16T16:30:00,2019-12-16T15:30:00+00:00,151,DK1
2019-12-16T16:35:00,2019-12-16T15:35:00+00:00,148,DK1
2019-12-16T16:40:00,2019-12-16T15:40:00+00:00,148,DK1
2019-12-16T16:45:00,2019-12-16T15:45:00+00:00,146,DK1
2019-12-16T16:50:00,2019-12-16T15:50:00+00:00,150,DK1
2019-12-16T16:55:00,2019-12-16T15:55:00+00:00,158,DK1
2019-12-16T17:00:00,2019-12-16T16:00:00+00:00,172,DK1
2019-12-16T17:05:00,2019-12-16T16:05:00+00:00,165,DK1
2019-12-16T17:10:00,2019-12-16T16:10:00+00:00,162,DK1
2019-12-16T17:15:00,2019-12-16T16:15:00+00:00,163,DK1
2019-12-16T17:20:00,2019-12-16T16:20:00+00:00,163,DK1
2019-12-16T17:25:00,2019-12-16T16:25:00+00:00,166,DK1
2019-12-16T17:30:00,2019-12-16T16:30:00+00:00,163,DK1
2019-12-16T17:35:00,2019-12-16T16:35:00+00:00,164,DK1
2019-12-16T17:40:00,2019-12-16T16:40:00+00:00,165,DK1
2019-12-16T17:45:00,2019-12-16T16:45:00+00:00,164,DK1
2019-12-16T17:50:00,2019-12-16T16:50:00+00:00,163,DK1
2019-12-16T17:55:00,2019-12-16T16:55:00+00:00,169,DK1
2019-12-16T18:00:00,2019-12-16T17:00:00+00:00,166,DK1
2019-12-16T18:05:00,2019-12-16T17:05:00+00:00,161,DK1
2019-12-16T18:10:00,2019-12-16T17:10:00+00:00,153,DK1
2019-12-16T18:15:00,2019-12-16T17:15:00+00:00,160,DK1
2019-12-16T18:20:00,2019-12-16T17:20:00+00:00,156,DK1
2019-12-16T18:25:00,2019-12-16T17:25:00+00:00,157,DK1
2019-12-16T18:30:00,2019-12-16T17:30:00+00:00,158,DK1
2019-12-16T18:35:00,2019-12-16T17:35:00+00:00,157,DK1
2019-12-16T18:40:00,2019-12-16T17:40:00+00:00,158,DK1
2019-12-16T18:45:00,2019-12-16T17:45:00+00:00,157,DK1
2019-12-16T18:50:00,2019-12-16T17:50:00+00:00,156,DK1
2019-12-16T18:55:00,2019-12-16T17:55:00+00:00,159,DK1
2019-12-16T19:00:00,2019-12-16T18:00:00+00:00,167,DK1
2019-12-16T19:05:00,2019-12-16T18:05:00+00:00,158,DK1
2019-12-16T19:10:00,2019-12-16T18:10:00+00:00,149,DK1
2019-12-16T19:15:00,2019-12-16T18:15:00+00:00,160,DK1
2019-12-16T19:20:00,2019-12-16T18:20:00+00:00,157,DK1
2019-12-16T19:25:00,2019-12-16T18:25:00+00:00,157,DK1
2019-12-16T19:30:00,2019-12-16T18:30:00+00:00,156,DK1
2019-12-16T19:35:00,2019-12-16T18:35:00+00:00,158,DK1
2019-12-16T19:40:00,2019-12-16T18:40:00+00:00,161,DK1
2019-12-16T19:45:00,2019-12-16T18:45:00+00:00,161,DK1
2019-12-16T19:50:00,2019-12-16T18:50:00+00:00,162,DK1
2019-12-16T19:55:00,2019-12-16T18:55:00+00:00,171,DK1
2019-12-16T20:00:00,2019-12-16T19:00:00+00:00,188,DK1
2019-12-16T20:05:00,2019-12-16T19:05:00+00:00,184,DK1
2019-12-16T20:10:00,2019-12-16T19:10:00+00:00,190,DK1
2019-12-16T20:15:00,2019-12-16T19:15:00+00:00,189,DK1
2019-12-16T20:20:00,2019-12-16T19:20:00+00:00,190,DK1
2019-12-16T20:25:00,2019-12-16T19:25:00+00:00,192,DK1
2019-12-16T20:30:00,2019-12-16T19:30:00+00:00,190,DK1
2019-12-16T20:35:00,2019-12-16T19:35:00+00:00,191,DK1
2019-12-16T20:40:00,2019-12-16T19:40:00+00:00,193,DK1
2019-12-16T20:45:00,2019-12-16T19:45:00+00:00,188,DK1
2019-12-16T20:50:00,2019-12-16T19:50:00+00:00,194,DK1
2019-12-16T20:55:00,2019-12-16T19:55:00+00:00,189,DK1
2019-12-16T21:00:00,2019-12-16T20:00:00+00:00,178,DK1
2019-12-16T21:05:00,2019-12-16T20:05:00+00:00,169,DK1
2019-12-16T21:10:00,2019-12-16T20:10:00+00:00,175,DK1
2019-12-16T21:15:00,2019-12-16T20:15:00+00:00,178,DK1
2019-12-16T21:20:00,2019-12-16T20:20:00+00:00,179,DK1
2019-12-16T21:25:00,2019-12-16T20:25:00+00:00,182,DK1
2019-12-16T21:30:00,2019-12-16T20:30:00+00:00,179,DK1
2019-12-16T21:35:00,2019-12-16T20:35:00+00:00,179,DK1
2019-12-16T21:40:00,2019-12-16T20:40:00+00:00,176,DK1
2019-12-16T21:45:00,2019-12-16T20:45:00+00:00,176,DK1
2019-12-16T21:50:00,2019-12-16T20:50:00+00:00,183,DK1
2019-12-16T21:55:00,2019-12-16T20:55:00+00:00,190,DK1
2019-12-16T22:00:00,2019-12-16T21:00:00+00:00,185,DK1
2019-12-16T22:05:00,2019-12-16T21:05:00+00:00,180,DK1
2019-12-16T22:10:00,2019-12-16T21:10:00+00:00,186,DK1
2019-12-16T22:15:00,2019-12-16T21:15:00+00:00,192,DK1
2019-12-16T22:20:00,2019-12-16T21:20:00+00:00,191,DK1
2019-12-16T22:25:00,2019-12-16T21:25:00+00:00,193,DK1
2019-12-16T22:30:00,2019-12-16T21:30:00+00:00,193,DK1
2019-12-16T22:35:00,2019-12-16T21:35:00+00:00,198,DK1
2019-12-16T22:40:00,2019-12-16T21:40:00+00:00,200,DK1
2019-12-16T22:45:00,2019-12-16T21:45:00+00:00,199,DK1
2019-12-16T22:50:00,2019-12-16T21:50:00+00:00,214,DK1
2019-12-16T22:55:00,2019-12-16T21:55:00+00:00,218,DK1
2019-12-16T23:00:00,2019-12-16T22:00:00+00:00,200,DK1
2019-12-16T23:05:00,2019-12-16T22:05:00+00:00,205,DK1
2019-12-16T23:10:00,2019-12-16T22:10:00+00:00,211,DK1
2019-12-16T23:15:00,2019-12-16T22:15:00+00:00,203,DK1
2019-12-16T23:20:00,2019-12-16T22:20:00+00:00,202,DK1
2019-12-16T23:25:00,2019-12-16T22:25:00+00:00,204,DK1
2019-12-16T23:30:00,2019-12-16T22:30:00+00:00,205,DK1
2019-12-16T23:35:00,2019-12-16T22:35:00+00:00,208,DK1
2019-12-16T23:40:00,2019-12-16T22:40:00+00:00,209,DK1
2019-12-16T23:45:00,2019-12-16T22:45:00+00:00,208,DK1
2019-12-16T23:50:00,2019-12-16T22:50:00+00:00,210,DK1
2019-12-16T23:55:00,2019-12-16T22:55:00+00:00,212,DK1
2019-12-17T00:00:00,2019-12-16T23:00:00+00:00,246,DK1
2019-12-17T00:05:00,2019-12-16T23:05:00+00:00,246,DK1
2019-12-17T00:10:00,2019-12-16T23:10:00+00:00,242,DK1
2019-12-17T00:15:00,2019-12-16T23:15:00+00:00,240,DK1
2019-12-17T00:20:00,2019-12-16T23:20:00+00:00,239,DK1
2019-12-17T00:25:00,2019-12-16T23:25:00+00:00,238,DK1
2019-12-17T00:30:00,2019-12-16T23:30:00+00:00,238,DK1
2019-12-17T00:35:00,2019-12-16T23:35:00+00:00,240,DK1
2019-12-17T00:40:00,2019-12-16T23:40:00+00:00,241,DK1
2019-12-17T00:45:00,2019-12-16T23:45:00+00:00,247,DK1
2019-12-17T00:50:00,2019-12-16T23:50:00+00:00,241,DK1
2019-12-17T00:55:00,2019-12-16T23:55:00+00:00,235,DK1
2019-12-17T01:00:00,2019-12-17T00:00:00+00:00,254,DK1
2019-12-17T01:05:00,2019-12-17T00:05:00+00:00,270,DK1
2019-12-17T01:10:00,2019-12-17T00:10:00+00:00,265,DK1
2019-12-17T01:15:00,2019-12-17T00:15:00+00:00,260,DK1
2019-12-17T01:20:00,2019-12-17T00:20:00+00:00,262,DK1
2019-12-17T01:25:00,2019-12-17T00:25:00+00:00,256,DK1
2019-12-17T01:30:00,2019-12-17T00:30:00+00:00,263,DK1
2019-12-17T01:35:00,2019-12-17T00:35:00+00:00,260,DK1
2019-12-17T01:40:00,2019-12-17T00:40:00+00:00,263,DK1
2019-12-17T01:45:00,2019-12-17T00:45:00+00:00,261,DK1
2019-12-17T01:50:00,2019-12-17T00:50:00+00:00,265,DK1
2019-12-17T01:55:00,2019-12-17T00:55:00+00:00,267,DK1
2019-12-17T02:00:00,2019-12-17T01:00:00+00:00,271,DK1
2019-12-17T02:05:00,2019-12-17T01:05:00+00:00,277,DK1
2019-12-17T02:10:00,2019-12-17T01:10:00+00:00,280,DK1
2019-12-17T02:15:00,2019-12-17T01:15:00+00:00,285,DK1
2019-12-17T02:20:00,2019-12-17T01:20:00+00:00,284,DK1
2019-12-17T02:25:00,2019-12-17T01:25:00+00:00,281,DK1
2019-12-17T02:30:00,2019-12-17T01:30:00+00:00,286,DK1
2019-12-17T02:35:00,2019-12-17T01:35:00+00:00,287,DK1
2019-12-17T02:40:00,2019-12-17T01:40:00+00:00,290,DK1
2019-12-17T02:45:00,2019-12-17T01:45:00+00:00,287,DK1
2019-12-17T02:50:00,2019-12-17T01:50:00+00:00,289,DK1
2019-12-17T02:55:00,2019-12-17T01:55:00+00:00,291,DK1
2019-12-17T03:00:00,2019-12-17T02:00:00+00:00,289,DK1
2019-12-17T03:05:00,2019-12-17T02:05:00+00:00,291,DK1
2019-12-17T03:10:00,2019-12-17T02:10:00+00:00,293,DK1
2019-12-17T03:15:00,2019-12-17T02:15:00+00:00,294,DK1
2019-12-17T03:20:00,2019-12-17T02:20:00+00:00,295,DK1
2019-12-17T03:25:00,2019-12-17T02:25:00+00:00,295,DK1
2019-12-17T03:30:00,2019-12-17T02:30:00+00:00,293,DK1
2019-12-17T03:35:00,2019-12-17T02:35:00+00:00,294,DK1
2019-12-17T03:40:00,2019-12-17T02:40:00+00:00,296,DK1
2019-12-17T03:45:00,2019-12-17T02:45:00+00:00,298,DK1
2019-12-17T03:50:00,2019-12-17T02:50:00+00:00,301,DK1
2019-12-17T03:55:00,2019-12-17T02:55:00+00:00,303,DK1
2019-12-17T04:00:00,2019-12-17T03:00:00+00:00,306,DK1
2019-12-17T04:05:00,2019-12-17T03:05:00+00:00,311,DK1
2019-12-17T04:10:00,2019-12-17T03:10:00+00:00,315,DK1
2019-12-17T04:15:00,2019-12-17T03:15:00+00:00,316,DK1
2019-12-17T04:20:00,2019-12-17T03:20:00+00:00,315,DK1
2019-12-17T04:25:00,2019-12-17T03:25:00+00:00,311,DK1
2019-12-17T04:30:00,2019-12-17T03:30:00+00:00,309,DK1
2019-12-17T04:35:00,2019-12-17T03:35:00+00:00,312,DK1
2019-12-17T04:40:00,2019-12-17T03:40:00+00:00,308,DK1
2019-12-17T04:45:00,2019-12-17T03:45:00+00:00,307,DK1
2019-12-17T04:50:00,2019-12-17T03:50:00+00:00,312,DK1
2019-12-17T04:55:00,2019-12-17T03:55:00+00:00,321,DK1
2019-12-17T05:00:00,2019-12-17T04:00:00+00:00,314,DK1
2019-12-17T05:05:00,2019-12-17T04:05:00+00:00,308,DK1
2019-12-17T05:10:00,2019-12-17T04:10:00+00:00,313,DK1
2019-12-17T05:15:00,2019-12-17T04:15:00+00:00,317,DK1
2019-12-17T05:20:00,2019-12-17T04:20:00+00:00,317,DK1
2019-12-17T05:25:00,2019-12-17T04:25:00+00:00,317,DK1
2019-12-17T05:30:00,2019-12-17T04:30:00+00:00,318,DK1
2019-12-17T05:35:00,2019-12-17T04:35:00+00:00,321,DK1
2019-12-17T05:40:00,2019-12-17T04:40:00+00:00,322,DK1
2019-12-17T05:45:00,2019-12-17T04:45:00+00:00,326,DK1
2019-12-17T05:50:00,2019-12-17T04:50:00+00:00,335,DK1
2019-12-17T05:55:00,2019-12-17T04:55:00+00:00,345,DK1
2019-12-17T06:00:00,2019-12-17T05:00:00+00:00,346,DK1
2019-12-17T06:05:00,2019-12-17T05:05:00+00:00,345,DK1
2019-12-17T06:10:00,2019-12-17T05:10:00+00:00,350,DK1
2019-12-17T06:15:00,2019-12-17T05:15:00+00:00,356,DK1
2019-12-17T06:20:00,2019-12-17T05:20:00+00:00,358,DK1
2019-12-17T06:25:00,2019-12-17T05:25:00+00:00,359,DK1
2019-12-17T06:30:00,2019-12-17T05:30:00+00:00,359,DK1
2019-12-17T06:35:00,2019-12-17T05:35:00+00:00,368,DK1
2019-12-17T06:40:00,2019-12-17T05:40:00+00:00,372,DK1
2019-12-17T06:45:00,2019-12-17T05:45:00+00:00,376,DK1
2019-12-17T06:50:00,2019-12-17T05:50:00+00:00,372,DK1
2019-12-17T06:55:00,2019-12-17T05:55:00+00:00,363,DK1
2019-12-17T07:00:00,2019-12-17T06:00:00+00:00,338,DK1
2019-12-17T07:05:00,2019-12-17T06:05:00+00:00,319,DK1
2019-12-17T07:10:00,2019-12-17T06:10:00+00:00,313,DK1
2019-12-17T07:15:00,2019-12-17T06:15:00+00:00,306,DK1
2019-12-17T07:20:00,2019-12-17T06:20:00+00:00,307,DK1
2019-12-17T07:25:00,2019-12-17T06:25:00+00:00,308,DK1
2019-12-17T07:30:00,2019-12-17T06:30:00+00:00,307,DK1
2019-12-17T07:35:00,2019-12-17T06:35:00+00:00,306,DK1
2019-12-17T07:40:00,2019-12-17T06:40:00+00:00,306,DK1
2019-12-17T07:45:00,2019-12-17T06:45:00+00:00,303,DK1
2019-12-17T07:50:00,2019-12-17T06:50:00+00:00,303,DK1
2019-12-17T07:55:00,2019-12-17T06:55:00+00:00,303,DK1
2019-12-17T08:00:00,2019-12-17T07:00:00+00:00,282,DK1
2019-12-17T08:05:00,2019-12-17T07:05:00+00:00,267,DK1
2019-12-17T08:10:00,2019-12-17T07:10:00+00:00,259,DK1
2019-12-17T08:15:00,2019-12-17T07:15:00+00:00,259,DK1
2019-12-17T08:20:00,2019-12-17T07:20:00+00:00,266,DK1
2019-12-17T08:25:00,2019-12-17T07:25:00+00:00,268,DK1
2019-12-17T08:30:00,2019-12-17T07:30:00+00:00,264,DK1
2019-12-17T08:35:00,2019-12-17T07:35:00+00:00,265,DK1
2019-12-17T08:40:00,2019-12-17T07:40:00+00:00,265,DK1
2019-12-17T08:45:00,2019-12-17T07:45:00+00:00,264,DK1
2019-12-17T08:50:00,2019-12-17T07:50:00+00:00,265,DK1
2019-12-17T08:55:00,2019-12-17T07:55:00+00:00,269,DK1
2019-12-17T09:00:00,2019-12-17T08:00:00+00:00,288,DK1
2019-12-17T09:05:00,2019-12-17T08:05:00+00:00,302,DK1
2019-12-17T09:10:00,2019-12-17T08:10:00+00:00,305,DK1
2019-12-17T09:15:00,2019-12-17T08:15:00+00:00,305,DK1
2019-12-17T09:20:00,2019-12-17T08:20:00+00:00,304,DK1
2019-12-17T09:25:00,2019-12-17T08:25:00+00:00,303,DK1
2019-12-17T09:30:00,2019-12-17T08:30:00+00:00,300,DK1
2019-12-17T09:35:00,2019-12-17T08:35:00+00:00,294,DK1
2019-12-17T09:40:00,2019-12-17T08:40:00+00:00,293,DK1
2019-12-17T09:45:00,2019-12-17T08:45:00+00:00,289,DK1
2019-12-17T09:50:00,2019-12-17T08:50:00+00:00,287,DK1
2019-12-17T09:55:00,2019-12-17T08:55:00+00:00,286,DK1
2019-12-17T10:00:00,2019-12-17T09:00:00+00:00,276,DK1
2019-12-17T10:05:00,2019-12-17T09:05:00+00:00,279,DK1
2019-12-17T10:10:00,2019-12-17T09:10:00+00:00,285,DK1
2019-12-17T10:15:00,2019-12-17T09:15:00+00:00,289,DK1
2019-12-17T10:20:00,2019-12-17T09:20:00+00:00,292,DK1
2019-12-17T10:25:00,2019-12-17T09:25:00+00:00,292,DK1
2019-12-17T10:30:00,2019-12-17T09:30:00+00:00,288,DK1
2019-12-17T10:35:00,2019-12-17T09:35:00+00:00,285,DK1
2019-12-17T10:40:00,2019-12-17T09:40:00+00:00,286,DK1
2019-12-17T10:45:00,2019-12-17T09:45:00+00:00,287,DK1
2019-12-17T10:50:00,2019-12-17T09:50:00+00:00,287,DK1
2019-12-17T10:55:00,2019-12-17T09:55:00+00:00,291,DK1
2019-12-17T11:00:00,2019-12-17T10:00:00+00:00,304,DK1
2019-12-17T11:05:00,2019-12-17T10:05:00+00:00,322,DK1
2019-12-17T11:10:00,2019-12-17T10:10:00+00:00,324,DK1
2019-12-17T11:15:00,2019-12-17T10:15:00+00:00,324,DK1
2019-12-17T11:20:00,2019-12-17T10:20:00+00:00,325,DK1
2019-12-17T11:25:00,2019-12-17T10:25:00+00:00,326,DK1
2019-12-17T11:30:00,2019-12-17T10:30:00+00:00,326,DK1
2019-12-17T11:35:00,2019-12-17T10:35:00+00:00,325,DK1
2019-12-17T11:40:00,2019-12-17T10:40:00+00:00,325,DK1
2019-12-17T11:45:00,2019-12-17T10:45:00+00:00,325,DK1
2019-12-17T11:50:00,2019-12-17T10:50:00+00:00,328,DK1
2019-12-17T11:55:00,2019-12-17T10:55:00+00:00,330,DK1
2019-12-17T12:00:00,2019-12-17T11:00:00+00:00,344,DK1
2019-12-17T12:05:00,2019-12-17T11:05:00+00:00,351,DK1
2019-12-17T12:10:00,2019-12-17T11:10:00+00:00,347,DK1
2019-12-17T12:15:00,2019-12-17T11:15:00+00:00,346,DK1
2019-12-17T12:20:00,2019-12-17T11:20:00+00:00,345,DK1
2019-12-17T12:25:00,2019-12-17T11:25:00+00:00,347,DK1
2019-12-17T12:30:00,2019-12-17T11:30:00+00:00,344,DK1
2019-12-17T12:35:00,2019-12-17T11:35:00+00:00,343,DK1
2019-12-17T12:40:00,2019-12-17T11:40:00+00:00,342,DK1
2019-12-17T12:45:00,2019-12-17T11:45:00+00:00,342,DK1
2019-12-17T12:50:00,2019-12-17T11:50:00+00:00,343,DK1
2019-12-17T12:55:00,2019-12-17T11:55:00+00:00,341,DK1
2019-12-17T13:00:00,2019-12-17T12:00:00+00:00,334,DK1
2019-12-17T13:05:00,2019-12-17T12:05:00+00:00,335,DK1
2019-12-17T13:10:00,2019-12-17T12:10:00+00:00,335,DK1
2019-12-17T13:15:00,2019-12-17T12:15:00+00:00,332,DK1
2019-12-17T13:20:00,2019-12-17T12:20:00+00:00,330,DK1
2019-12-17T13:25:00,2019-12-17T12:25:00+00:00,329,DK1
2019-12-17T13:30:00,2019-12-17T12:30:00+00:00,330,DK1
2019-12-17T13:35:00,2019-12-17T12:35:00+00:00,328,DK1
2019-12-17T13:40:00,2019-12-17T12:40:00+00:00,322,DK1
2019-12-17T13:45:00,2019-12-17T12:45:00+00:00,327,DK1
2019-12-17T13:50:00,2019-12-17T12:50:00+00:00,330,DK1
2019-12-17T13:55:00,2019-12-17T12:55:00+00:00,333,DK1
2019-12-17T14:00:00,2019-12-17T13:00:00+00:00,307,DK1
2019-12-17T14:05:00,2019-12-17T13:05:00+00:00,267,DK1
2019-12-17T14:10:00,2019-12-17T13:10:00+00:00,254,DK1
2019-12-17T14:15:00,2019-12-17T13:15:00+00:00,246,DK1
2019-12-17T14:20:00,2019-12-17T13:20:00+00:00,245,DK1
2019-12-17T14:25:00,2019-12-17T13:25:00+00:00,243,DK1
2019-12-17T14:30:00,2019-12-17T13:30:00+00:00,242,DK1
2019-12-17T14:35:00,2019-12-17T13:35:00+00:00,242,DK1
2019-12-17T14:40:00,2019-12-17T13:40:00+00:00,244,DK1
2019-12-17T14:45:00,2019-12-17T13:45:00+00:00,243,DK1
2019-12-17T14:50:00,2019-12-17T13:50:00+00:00,240,DK1
2019-12-17T14:55:00,2019-12-17T13:55:00+00:00,236,DK1
2019-12-17T15:00:00,2019-12-17T14:00:00+00:00,232,DK1
2019-12-17T15:05:00,2019-12-17T14:05:00+00:00,232,DK1
2019-12-17T15:10:00,2019-12-17T14:10:00+00:00,231,DK1
2019-12-17T15:15:00,2019-12-17T14:15:00+00:00,229,DK1
2019-12-17T15:20:00,2019-12-17T14:20:00+00:00,234,DK1
2019-12-17T15:25:00,2019-12-17T14:25:00+00:00,225,DK1
2019-12-17T15:30:00,2019-12-17T14:30:00+00:00,227,DK1
2019-12-17T15:35:00,2019-12-17T14:35:00+00:00,225,DK1
2019-12-17T15:40:00,2019-12-17T14:40:00+00:00,227,DK1
2019-12-17T15:45:00,2019-12-17T14:45:00+00:00,228,DK1
2019-12-17T15:50:00,2019-12-17T14:50:00+00:00,228,DK1
2019-12-17T15:55:00,2019-12-17T14:55:00+00:00,228,DK1
2019-12-17T16:00:00,2019-12-17T15:00:00+00:00,229,DK1
2019-12-17T16:05:00,2019-12-17T15:05:00+00:00,227,DK1
2019-12-17T16:10:00,2019-12-17T15:10:00+00:00,227,DK1
